Table of all the aphids sampled for the study in order to collect different H. defensa strains;;;;;;;;;;;;;;;;;;;;;
Samples with incomplete information or uncertainties were removed from this table;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
sample_id: unique identifier for each aphid clonal line;;;;;;;;;;;;;;;;;;;;;
latitude: latitude of the sampling;;;;;;;;;;;;;;;;;;;;;
longitude: longitude of the sampling;;;;;;;;;;;;;;;;;;;;;
site: general name covering multiple samples from the same location (roughly 200m diameter circle);;;;;;;;;;;;;;;;;;;;;
year: year of the collection;;;;;;;;;;;;;;;;;;;;;
plant_species: host plant from which the sample was collected;;;;;;;;;;;;;;;;;;;;;
aphid_species: species name of the collected sample;;;;;;;;;;;;;;;;;;;;;
extracted_DNA: was the DNA extracted and used for symbiont identification? (0: no / 1: yes);;;;;;;;;;;;;;;;;;;;;
notes: Relevant information on the sample. In this cleaned version of the dataset without incomplete samples it only indicates lines that we failed at maintaining alive in laboratory conditions;;;;;;;;;;;;;;;;;;;;;
Buchnera_presence: was the presence of Buchnera aphidicola confirmed by PCR? (0: no / 1: yes);;;;;;;;;;;;;;;;;;;;;
Hamiltonella_presence: was the presence of Hamiltonella defensa confirmed by PCR? (0: no / 1: yes);;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
sample_id;latitude;longitude;site;year;plant_species;aphid_species;extracted_DNA;notes;Buchnera_presence;Hamiltonella_presence;;;;;;;;;;;
Y20-0603;47.44983044;8.5156015;Mülirain;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0604;47.45174045;8.51702464;Heuelstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0605;47.45407028;8.53199586;Bahnhofpl;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0606;47.45408484;8.53206463;Bahnhofpl;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;0;;;;;;;;;;;
Y20-0607;47.4585377;8.53425938;Flughofstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0608;47.45515031;8.5363081;Flughofstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0609;47.45506209;8.5363048;Flughofstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0610;47.45492781;8.53647044;Klotenerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0611;47.45505689;8.53652648;Flughofstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0612;47.45247338;8.53988397;Flughofstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;;0;0;;;;;;;;;;;
Y20-0613;47.41952404;8.56795835;Orion-Strasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0614;47.41578567;8.56634915;Orionstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0615;47.41569594;8.56628053;Orionstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0616;47.42024696;8.55579915;Schärenmoosstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0617;47.4188715;8.55480993;Thurgauerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0618;47.46346043;8.15690326;Wallbach;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0619;47.46341033;8.1577056;Wallbach;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0621;47.46377222;8.16020783;Hauptstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;1;;;;;;;;;;;
Y20-0622;47.46367615;8.16052228;Hauptstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0623;47.46311896;8.16005121;Hauptstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0624;47.46208622;8.15947984;Wallbach;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0625;47.46206273;8.15955139;Wallbach;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0626;47.46136915;8.15904096;Wallbach;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0627;47.4603789;8.15950671;Villnachern;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0628;47.46006772;8.15882843;Unter_Strick;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0629;47.45944658;8.15871606;Unter_Strick;2020;Rubus_fruticosus;Aphis_ruborum;1;;0;0;;;;;;;;;;;
Y20-0630;47.45748413;8.1588238;Unter_Strick;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0631;47.45547851;8.15913377;Unter_Strick;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0632;47.45371282;8.16107889;Stauwehr;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0633;47.45380862;8.16090459;Stauwehr;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0634;47.45785547;8.15983123;Stauwehr;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0635;47.46178821;8.16054718;Villnachern;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0636;47.46178965;8.16054251;Villnachern;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0637;47.46332685;8.16147586;Hauptstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0638;47.4664411;8.16413182;Bäumliackerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0639;47.46644324;8.16411221;Bäumliackerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0640;47.46643778;8.16392887;Bäumliackerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0641;47.46545946;8.16273827;Bäumliackerweg;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0642;47.46538169;8.16270913;Bäumliackerweg;2020;Rubus_fruticosus;Aphis_ruborum;0;;0;0;;;;;;;;;;;
Y20-0643;47.46538544;8.16266249;Bäumliackerweg;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0644;47.46538519;8.16261205;Bäumliackerweg;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0645;47.4652032;8.16254371;Aarhofweg;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0646;47.46518562;8.16224561;Aarhofweg;2020;Rubus_fruticosus;Aphis_ruborum;0;;0;0;;;;;;;;;;;
Y20-0647;47.46500239;8.16207666;Aarhofweg;2020;Rubus_fruticosus;Aphis_ruborum;0;;0;0;;;;;;;;;;;
Y20-0648;47.45558006              ;8.15122342              ;Strickhof;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0649;47.45476982              ;8.1567158              ;Strickhof;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0650;47.45477289              ;8.15828658              ;Unter;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0651;47.45477512              ;8.15899763              ;Unter;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0652;47.45438437              ;8.15922639              ;Unter;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0653;47.45435303              ;8.15891891              ;Unter;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0654;47.4543757              ;8.15902806              ;Unter;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0655;47.45367182              ;8.15948657              ;Stauwehr;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0656;47.45350996              ;8.15942967              ;Stauwehr;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0657;47.45352553              ;8.15947565              ;Stauwehr;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0658;47.45336782              ;8.15946649              ;Stauwehr;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0659;47.45333888              ;8.1593453              ;Stauwehr;2020;Chenopodium_album;Aphis_fabae_fabae;0;;0;0;;;;;;;;;;;
Y20-0660;47.4558064              ;8.15866854              ;Unter;2020;Urtica_dioica;Aphis_urticata;0;;0;0;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
