Replicate	Aphid_line	Parasitoid_line	Block	Latitude_wasp	Longitude_wasp	Wasp_host_species	Hamiltonella_host_species	Wasp_genotype	Nymphs_corrected	Dead_wasp	Mummies_amount	Hatching_wasps
4	TR-0619	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	11	no	10	9
5	TR-0619	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	10	no	5	3
6	TR-0619	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	11	no	2	2
1	TR-0191	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	6	no	0	0
1	TR-0214	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	10	no	0	0
1	TR-0244	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	11	no	2	2
1	TR-0619	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	8	no	7	6
1	NTR-407	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	none	5	6	no	6	6
1	TR-0016	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	8	no	7	7
1	TR-0042	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	12	no	0	0
1	TR-0076	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	11	no	0	0
1	TR-0103	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	12	no	9	9
1	TR-0131	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	3	3
2	NTR-407	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	none	5	10	no	7	7
3	NTR-407	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	none	5	10	no	7	6
4	NTR-407	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	none	5	10	no	5	5
5	NTR-407	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	none	5	9	no	7	6
6	NTR-407	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	none	5	8	no	0	0
2	TR-0016	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	12	no	8	6
3	TR-0016	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	12	no	2	2
4	TR-0016	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	12	no	7	7
5	TR-0016	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	12	no	8	7
6	TR-0016	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	12	no	9	9
2	TR-0042	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	12	no	0	0
3	TR-0042	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	12	no	0	0
4	TR-0042	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	12	no	0	0
5	TR-0042	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	12	no	0	0
6	TR-0042	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	8	no	0	0
2	TR-0076	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
3	TR-0076	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
4	TR-0076	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
5	TR-0076	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
6	TR-0076	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
2	TR-0103	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	12	no	6	5
3	TR-0103	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	11	no	11	11
4	TR-0103	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	0	0
5	TR-0103	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	8	7
6	TR-0103	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	6	6
2	TR-0131	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	6	5
3	TR-0131	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	7	5
4	TR-0131	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	0	0
5	TR-0131	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	yes	8	7
6	TR-0131	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_urticata	5	10	no	7	7
2	TR-0191	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	7	6
3	TR-0191	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	7	7
4	TR-0191	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	8	8
5	TR-0191	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	10	9
6	TR-0191	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	7	7
2	TR-0214	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	9	9
3	TR-0214	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	8	7
4	TR-0214	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	9	no	0	0
5	TR-0214	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	5	5
6	TR-0214	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	9	no	8	8
2	TR-0244	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	8	no	0	0
3	TR-0244	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	0	0
4	TR-0244	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	0	0
5	TR-0244	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	0	0
6	TR-0244	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	0	0
2	TR-0619	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	9	no	2	2
3	TR-0619	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	9	8
4	TR-0619	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	8	no	0	0
5	TR-0619	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	11	no	9	8
6	TR-0619	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	8	no	7	5
1	TR-0191	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	8	5
1	TR-0214	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	9	9
1	TR-0244	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_hederae	5	10	no	0	0
1	TR-0619	Yp20-048	4	47,39714806	8,52259478	Aphis_hederae	Aphis_ruborum	5	10	no	7	6
1	NTR-407	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	none	16	9	no	1	0
1	TR-0016	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	1	0
1	TR-0042	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	8	no	0	0
1	TR-0076	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	10	no	0	0
1	TR-0103	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	0	0
1	TR-0131	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	11	no	0	0
2	NTR-407	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	none	16	9	no	4	3
3	NTR-407	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	none	16	9	no	0	0
4	NTR-407	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	none	16	7	no	1	1
5	NTR-407	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	none	16	10	no	0	0
6	NTR-407	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	none	16	10	no	0	0
2	TR-0016	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	0	0
3	TR-0016	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	7	no	0	0
4	TR-0016	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	10	9
5	TR-0016	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	10	9
6	TR-0016	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	0	0
2	TR-0042	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	12	no	0	0
3	TR-0042	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	9	no	0	0
4	TR-0042	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	12	no	0	0
5	TR-0042	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	6	no	0	0
6	TR-0042	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	12	no	0	0
2	TR-0076	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	8	no	2	0
3	TR-0076	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	8	no	0	0
4	TR-0076	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	10	no	0	0
5	TR-0076	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	10	no	0	0
6	TR-0076	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_fabae_fabae	16	8	no	0	0
2	TR-0103	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	10	no	1	1
3	TR-0103	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	11	no	7	6
4	TR-0103	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	0	0
5	TR-0103	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	10	8
6	TR-0103	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	10	no	0	0
2	TR-0131	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	0	0
3	TR-0131	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	11	no	0	0
4	TR-0131	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	10	no	0	0
5	TR-0131	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	0	0
6	TR-0131	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_urticata	16	12	no	0	0
2	TR-0191	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	1	0
3	TR-0191	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
4	TR-0191	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
5	TR-0191	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
6	TR-0191	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
2	TR-0214	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	8	no	0	0
3	TR-0214	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
4	TR-0214	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
5	TR-0214	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
6	TR-0214	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	9	no	0	0
2	TR-0244	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
3	TR-0244	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
4	TR-0244	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
5	TR-0244	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
6	TR-0244	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
2	TR-0619	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
3	TR-0619	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	8	no	2	2
4	TR-0619	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
5	TR-0619	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
6	TR-0619	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
1	TR-0191	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
1	TR-0214	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
1	TR-0244	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_hederae	16	10	no	0	0
1	TR-0619	Yp20-050	9	47,39030862	8,52834941	Aphis_ruborum	Aphis_ruborum	16	10	no	0	0
1	NTR-407	Yp20-055	3	47,418614	8,590125	Aphis_hederae	none	2	9	no	0	0
1	TR-0016	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	8	no	0	0
1	TR-0042	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	11	no	0	0
1	TR-0076	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
1	TR-0103	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	5	4
1	TR-0131	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	0	0
2	NTR-407	Yp20-055	3	47,418614	8,590125	Aphis_hederae	none	2	8	no	8	7
3	NTR-407	Yp20-055	3	47,418614	8,590125	Aphis_hederae	none	2	10	no	8	7
4	NTR-407	Yp20-055	3	47,418614	8,590125	Aphis_hederae	none	2	10	no	5	5
5	NTR-407	Yp20-055	3	47,418614	8,590125	Aphis_hederae	none	2	11	no	0	0
6	NTR-407	Yp20-055	3	47,418614	8,590125	Aphis_hederae	none	2	9	no	0	0
2	TR-0016	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	0	0
3	TR-0016	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	9	no	6	6
4	TR-0016	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	yes	0	0
5	TR-0016	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	8	no	8	8
6	TR-0016	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	11	no	8	6
2	TR-0042	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
3	TR-0042	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
4	TR-0042	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
5	TR-0042	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	yes	0	0
6	TR-0042	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	9	no	0	0
1	TR-0191	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	10	no	8	8
2	TR-0076	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
3	TR-0076	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
4	TR-0076	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
5	TR-0076	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
6	TR-0076	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
2	TR-0103	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	11	yes	2	2
3	TR-0103	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	8	yes	0	0
4	TR-0103	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	5	5
5	TR-0103	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	0	0
6	TR-0103	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	11	no	4	3
2	TR-0131	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	0	0
3	TR-0131	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	8	no	0	0
4	TR-0131	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	0	0
5	TR-0131	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	11	no	6	5
6	TR-0131	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_urticata	2	10	no	0	0
2	TR-0191	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	10	no	8	8
3	TR-0191	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	9	no	7	7
4	TR-0191	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	9	no	0	0
5	TR-0191	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	10	no	0	0
6	TR-0191	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	8	yes	0	0
2	TR-0214	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	10	no	0	0
3	TR-0214	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	11	no	0	0
4	TR-0214	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	11	no	0	0
5	TR-0214	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	10	no	0	0
6	TR-0214	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	10	no	0	0
2	TR-0244	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	8	no	0	0
3	TR-0244	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	10	no	0	0
4	TR-0244	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	9	no	0	0
5	TR-0244	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	9	no	0	0
6	TR-0244	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	9	yes	0	0
2	TR-0619	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	10	no	7	5
3	TR-0619	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	9	no	0	0
4	TR-0619	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	8	no	0	0
5	TR-0619	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	8	no	0	0
6	TR-0619	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	10	no	0	0
1	TR-0214	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	10	no	0	0
1	TR-0244	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_hederae	2	8	no	0	0
1	TR-0619	Yp20-055	3	47,418614	8,590125	Aphis_hederae	Aphis_ruborum	2	8	no	7	7
1	NTR-407	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	none	12	10	no	4	3
1	TR-0016	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
1	TR-0042	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	10	no	0	0
1	TR-0076	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	0	0
1	TR-0103	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
1	TR-0131	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	9	no	0	0
2	NTR-407	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	none	12	9	no	0	0
3	NTR-407	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	none	12	9	no	0	0
4	NTR-407	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	none	12	9	no	1	1
5	NTR-407	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	none	12	8	no	0	0
6	NTR-407	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	none	12	10	no	0	0
2	TR-0016	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
3	TR-0016	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
4	TR-0016	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
5	TR-0016	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	9	no	0	0
6	TR-0016	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
2	TR-0042	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	9	no	0	0
3	TR-0042	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	0	0
4	TR-0042	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	10	no	0	0
5	TR-0042	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	10	no	0	0
6	TR-0042	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
2	TR-0076	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
3	TR-0076	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	7	no	1	0
4	TR-0076	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	0	0
5	TR-0076	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
6	TR-0076	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	0	0
2	TR-0103	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	10	no	1	0
3	TR-0103	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	3	2
4	TR-0103	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
5	TR-0103	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
6	TR-0103	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	9	no	7	6
2	TR-0131	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
3	TR-0131	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	10	no	1	1
4	TR-0131	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
5	TR-0131	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	2	2
6	TR-0131	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_urticata	12	8	no	1	0
1	TR-0191	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	10	no	0	0
2	TR-0191	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	9	no	0	0
3	TR-0191	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	8	no	3	2
4	TR-0191	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	8	no	2	2
5	TR-0191	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	9	no	0	0
6	TR-0191	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	8	no	0	0
2	TR-0214	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	8	no	0	0
3	TR-0214	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
4	TR-0214	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	11	yes	0	0
5	TR-0214	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
6	TR-0214	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
2	TR-0244	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	8	no	0	0
3	TR-0244	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	9	no	0	0
4	TR-0244	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
5	TR-0244	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
6	TR-0244	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	12	no	0	0
2	TR-0619	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	10	no	5	5
3	TR-0619	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	9	no	1	1
4	TR-0619	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	11	no	5	4
